"","paper","depth","totalcells","qPCRtotal","Cell.stain","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","Fraction.Arc.CARDFISH","Fish.or.cardFish","Fixative","Bac.permeabilization","Arc.permeabilization","environment","qPCRbac","qPCRarc","Cell.stain.1","Bac.probe","Arc.probe","core","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRuniversal","percentqPCR","SYBR.vs.Taqman","DNA.extraction.procedure"
"107","Karner 2001",25,306000,NA,"DAPI",262000,86300,239000,0.781045751633987,0.361087866108787,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"108","Karner 2001",25,313000,NA,"DAPI",243000,26900,263000,0.840255591054313,0.102281368821293,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"109","Karner 2001",25,370000,NA,"DAPI",223000,146000,366000,0.989189189189189,0.398907103825137,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"110","Karner 2001",25,398000,NA,"DAPI",301000,40400,332000,0.834170854271357,0.121686746987952,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"111","Karner 2001",25,399000,NA,"DAPI",310000,18400,321000,0.804511278195489,0.0573208722741433,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"112","Karner 2001",25,429000,NA,"DAPI",362000,30600,383000,0.892773892773893,0.0798955613577023,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"113","Karner 2001",25,519000,NA,"DAPI",447000,12900,460000,0.886319845857418,0.0280434782608696,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"114","Karner 2001",25,546000,NA,"DAPI",448000,35900,469000,0.858974358974359,0.076545842217484,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"115","Karner 2001",25,548000,NA,"DAPI",367000,29800,375000,0.684306569343066,0.0794666666666667,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"116","Karner 2001",25,592000,NA,"DAPI",450000,39000,483000,0.815878378378378,0.0807453416149068,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"117","Karner 2001",25,NA,NA,"DAPI",NA,NA,NA,NA,NA,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"118","Karner 2001",45,180000,NA,"DAPI",108000,22300,129000,0.716666666666667,0.172868217054264,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"119","Karner 2001",45,182000,NA,"DAPI",146000,5580,147000,0.807692307692308,0.0379591836734694,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"120","Karner 2001",45,185000,NA,"DAPI",140000,5950,140000,0.756756756756757,0.0425,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"121","Karner 2001",45,239000,NA,"DAPI",158000,99100,251000,1.05020920502092,0.394820717131474,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"122","Karner 2001",45,287000,NA,"DAPI",226000,17900,238000,0.829268292682927,0.0752100840336134,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"123","Karner 2001",45,361000,NA,"DAPI",331000,105000,420000,1.16343490304709,0.25,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"124","Karner 2001",45,376000,NA,"DAPI",304000,32300,330000,0.877659574468085,0.0978787878787879,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"125","Karner 2001",45,381000,NA,"DAPI",312000,53600,353000,0.926509186351706,0.151841359773371,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"126","Karner 2001",45,383000,NA,"DAPI",301000,18900,319000,0.83289817232376,0.0592476489028213,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"127","Karner 2001",45,398000,NA,"DAPI",308000,14600,322000,0.809045226130653,0.0453416149068323,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"128","Karner 2001",45,406000,NA,"DAPI",275000,49400,319000,0.785714285714286,0.154858934169279,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"129","Karner 2001",45,478000,NA,"DAPI",423000,10700,425000,0.889121338912134,0.0251764705882353,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"130","Karner 2001",45,567000,NA,"DAPI",483000,18000,5e+05,0.881834215167548,0.036,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"131","Karner 2001",45,NA,NA,"DAPI",NA,NA,NA,NA,NA,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"132","Karner 2001",100,145000,NA,"DAPI",86700,23500,107000,0.737931034482759,0.219626168224299,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"133","Karner 2001",100,166000,NA,"DAPI",125000,6940,127000,0.765060240963855,0.0546456692913386,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"134","Karner 2001",100,176000,NA,"DAPI",126000,8810,130000,0.738636363636364,0.0677692307692308,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"135","Karner 2001",100,222000,NA,"DAPI",161000,31000,187000,0.842342342342342,0.165775401069519,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"136","Karner 2001",100,225000,NA,"DAPI",143000,28600,166000,0.737777777777778,0.172289156626506,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"137","Karner 2001",100,233000,NA,"DAPI",171000,79300,247000,1.06008583690987,0.321052631578947,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"138","Karner 2001",100,235000,NA,"DAPI",162000,20500,180000,0.765957446808511,0.113888888888889,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"139","Karner 2001",100,239000,NA,"DAPI",143000,13800,155000,0.648535564853556,0.0890322580645161,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"140","Karner 2001",100,247000,NA,"DAPI",194000,78200,250000,1.01214574898785,0.3128,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"141","Karner 2001",100,280000,NA,"DAPI",227000,1,226000,0.807142857142857,0,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"142","Karner 2001",100,397000,NA,"DAPI",286000,31500,317000,0.798488664987406,0.0993690851735016,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"143","Karner 2001",100,422000,NA,"DAPI",354000,9160,362000,0.85781990521327,0.0253038674033149,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"144","Karner 2001",100,459000,NA,"DAPI",356000,91000,438000,0.954248366013072,0.207762557077626,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"145","Karner 2001",100,NA,NA,"DAPI",NA,NA,NA,NA,NA,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"146","Karner 2001",150,169000,NA,"DAPI",95000,54200,144000,0.85207100591716,0.376388888888889,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"147","Karner 2001",150,187000,NA,"DAPI",135000,47300,177000,0.946524064171123,0.267231638418079,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"148","Karner 2001",150,298000,NA,"DAPI",228000,49400,277000,0.929530201342282,0.178339350180505,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"149","Karner 2001",150,NA,NA,"DAPI",NA,NA,NA,NA,NA,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"150","Karner 2001",250,41900,NA,"DAPI",19200,21400,40600,0.968973747016706,0.527093596059113,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"151","Karner 2001",250,42300,NA,"DAPI",29300,10400,38900,0.919621749408983,0.267352185089974,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"152","Karner 2001",250,58100,NA,"DAPI",37700,13500,49100,0.845094664371773,0.274949083503055,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"153","Karner 2001",250,62800,NA,"DAPI",24400,19700,43000,0.684713375796178,0.458139534883721,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"154","Karner 2001",250,67300,NA,"DAPI",43600,14400,57500,0.854383358098068,0.250434782608696,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"155","Karner 2001",250,77500,NA,"DAPI",58300,25300,83000,1.07096774193548,0.304819277108434,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"156","Karner 2001",250,101000,NA,"DAPI",58800,40300,94300,0.933663366336634,0.427359490986214,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"157","Karner 2001",250,103000,NA,"DAPI",39100,59800,97000,0.941747572815534,0.616494845360825,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"158","Karner 2001",250,125000,NA,"DAPI",69000,38800,107000,0.856,0.362616822429907,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"159","Karner 2001",250,128000,NA,"DAPI",66600,20500,85900,0.67109375,0.238649592549476,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"160","Karner 2001",250,129000,NA,"DAPI",64600,27300,90900,0.704651162790698,0.3003300330033,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"161","Karner 2001",250,NA,NA,"DAPI",NA,NA,NA,NA,NA,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"162","Karner 2001",300,34500,NA,"DAPI",21300,5520,25400,0.736231884057971,0.217322834645669,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"163","Karner 2001",300,56100,NA,"DAPI",34900,20800,55700,0.992869875222816,0.37342908438061,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"164","Karner 2001",500,47600,NA,"DAPI",28900,15400,42800,0.899159663865546,0.35981308411215,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"165","Karner 2001",500,48800,NA,"DAPI",18500,27900,45600,0.934426229508197,0.611842105263158,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"166","Karner 2001",500,52200,NA,"DAPI",29400,14400,43300,0.829501915708812,0.33256351039261,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"167","Karner 2001",500,80700,NA,"DAPI",43500,32500,75800,0.939281288723668,0.428759894459103,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"168","Karner 2001",1000,9210,NA,"DAPI",5180,2610,7330,0.795874049945711,0.356070941336971,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"169","Karner 2001",1000,9780,NA,"DAPI",4790,4260,8390,0.857873210633947,0.507747318235995,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"170","Karner 2001",1000,14400,NA,"DAPI",5960,2630,8090,0.561805555555556,0.325092707045735,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"171","Karner 2001",1000,15800,NA,"DAPI",9080,5330,13900,0.879746835443038,0.383453237410072,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
"172","Karner 2001",1000,16700,NA,"DAPI",9250,4910,13400,0.802395209580838,0.366417910447761,"Polyribonucleotide FISH","formalin","none","none","seawater",NA,NA,"DAPI","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens",NA,NA,NA,NA,NA,NA,NA
