"","paper","Sample","depth","Date","qPCRbac","qPCRarc","qPCR.MCG..copies.mL.water.","qPCRtotal","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","Fraction.Arc.CARDFISH","Fish.or.cardFish","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.probe","Arc.probe","Counting.method","depth_log10"
"110","Karner 2001","93",4750,NA,NA,NA,NA,NA,6520,3600,3780,7270,1.11503067484663,0.519944979367263,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.67669360962487
"111","Karner 2001","96",2000,NA,NA,NA,NA,NA,6800,2250,3840,5850,0.860294117647059,0.656410256410256,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.30102999566398
"112","Karner 2001","94",1000,NA,NA,NA,NA,NA,23300,11600,4120,15300,0.656652360515021,0.269281045751634,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"113","Karner 2001","89",1000,NA,NA,NA,NA,NA,9780,4790,4260,8390,0.857873210633947,0.507747318235995,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"114","Karner 2001","88",25,NA,NA,NA,NA,NA,243000,185000,4500,184000,0.757201646090535,0.0244565217391304,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.39794000867204
"115","Karner 2001","92",2000,NA,NA,NA,NA,NA,11200,3990,4570,8450,0.754464285714286,0.540828402366864,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.30102999566398
"116","Karner 2001","91",1000,NA,NA,NA,NA,NA,18600,9610,4710,13700,0.736559139784946,0.343795620437956,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"117","Karner 2001","91",2000,NA,NA,NA,NA,NA,16700,1340,4840,6110,0.365868263473054,0.792144026186579,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.30102999566398
"118","Karner 2001","90",1000,NA,NA,NA,NA,NA,16700,9250,4910,13400,0.802395209580838,0.366417910447761,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"119","Karner 2001","99",3000,NA,NA,NA,NA,NA,12600,5320,5130,10200,0.80952380952381,0.502941176470588,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.47712125471966
"120","Karner 2001","97",3000,NA,NA,NA,NA,NA,11300,3860,5210,8940,0.791150442477876,0.582774049217002,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.47712125471966
"121","Karner 2001","96",1000,NA,NA,NA,NA,NA,15800,9080,5330,13900,0.879746835443038,0.383453237410072,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"122","Karner 2001","88",300,NA,NA,NA,NA,NA,34500,21300,5520,25400,0.736231884057971,0.217322834645669,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.47712125471966
"123","Karner 2001","100",3000,NA,NA,NA,NA,NA,13500,6600,5560,11900,0.881481481481482,0.467226890756303,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.47712125471966
"124","Karner 2001","90",45,NA,NA,NA,NA,NA,182000,146000,5580,147000,0.807692307692308,0.0379591836734694,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
"125","Karner 2001","88",45,NA,NA,NA,NA,NA,185000,140000,5950,140000,0.756756756756757,0.0425,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
"126","Karner 2001","99",1000,NA,NA,NA,NA,NA,26500,12700,6340,18700,0.705660377358491,0.33903743315508,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"127","Karner 2001","90",100,NA,NA,NA,NA,NA,166000,125000,6940,127000,0.765060240963855,0.0546456692913386,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2
"128","Karner 2001","99",2000,NA,NA,NA,NA,NA,16300,5640,7060,12300,0.754601226993865,0.573983739837398,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.30102999566398
"129","Karner 2001","95",1000,NA,NA,NA,NA,NA,25800,8650,7400,16000,0.62015503875969,0.4625,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"130","Karner 2001","100",2000,NA,NA,NA,NA,NA,14600,5010,7610,12500,0.856164383561644,0.6088,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.30102999566398
"131","Karner 2001","90",5,NA,NA,NA,NA,NA,149000,130000,7730,136000,0.912751677852349,0.0568382352941176,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",0.698970004336019
"132","Karner 2001","100",4750,NA,NA,NA,NA,NA,16300,7070,7760,14600,0.895705521472393,0.531506849315069,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.67669360962487
"133","Karner 2001","97",2000,NA,NA,NA,NA,NA,16900,3020,7820,10600,0.627218934911243,0.737735849056604,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.30102999566398
"134","Karner 2001","91",5,NA,NA,NA,NA,NA,237000,186000,8220,184000,0.776371308016878,0.0446739130434783,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",0.698970004336019
"135","Karner 2001","92",1000,NA,NA,NA,NA,NA,23000,8730,8630,17100,0.743478260869565,0.504678362573099,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"136","Karner 2001","88",100,NA,NA,NA,NA,NA,176000,126000,8810,130000,0.738636363636364,0.0677692307692308,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2
"137","Karner 2001","97",1000,NA,NA,NA,NA,NA,21700,8250,8840,16300,0.751152073732719,0.542331288343558,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"138","Karner 2001","94",100,NA,NA,NA,NA,NA,422000,354000,9160,362000,0.85781990521327,0.0253038674033149,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2
"139","Karner 2001","93",5,NA,NA,NA,NA,NA,294000,223000,9170,230000,0.782312925170068,0.0398695652173913,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",0.698970004336019
"140","Karner 2001","93",1000,NA,NA,NA,NA,NA,26100,15000,9390,24100,0.923371647509579,0.389626556016598,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"141","Karner 2001","91",250,NA,NA,NA,NA,NA,42300,29300,10400,38900,0.919621749408983,0.267352185089974,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.39794000867204
"142","Karner 2001","98",1000,NA,NA,NA,NA,NA,38400,19100,10500,29500,0.768229166666667,0.355932203389831,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"143","Karner 2001","99",4750,NA,NA,NA,NA,NA,22100,13500,10600,23600,1.06787330316742,0.449152542372881,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3.67669360962487
"144","Karner 2001","93",45,NA,NA,NA,NA,NA,478000,423000,10700,425000,0.889121338912134,0.0251764705882353,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
"145","Karner 2001","94",5,NA,NA,NA,NA,NA,521000,452000,12200,457000,0.877159309021113,0.0266958424507659,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",0.698970004336019
"146","Karner 2001","94",25,NA,NA,NA,NA,NA,519000,447000,12900,460000,0.886319845857418,0.0280434782608696,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.39794000867204
"147","Karner 2001","90",250,NA,NA,NA,NA,NA,58100,37700,13500,49100,0.845094664371773,0.274949083503055,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.39794000867204
"148","Karner 2001","96",100,NA,NA,NA,NA,NA,239000,143000,13800,155000,0.648535564853556,0.0890322580645161,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2
"149","Karner 2001","98",500,NA,NA,NA,NA,NA,52200,29400,14400,43300,0.829501915708812,0.33256351039261,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.69897000433602
"150","Karner 2001","93",250,NA,NA,NA,NA,NA,67300,43600,14400,57500,0.854383358098068,0.250434782608696,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.39794000867204
"151","Karner 2001","87",45,NA,NA,NA,NA,NA,398000,308000,14600,322000,0.809045226130653,0.0453416149068323,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
"152","Karner 2001","97",500,NA,NA,NA,NA,NA,47600,28900,15400,42800,0.899159663865546,0.35981308411215,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.69897000433602
"153","Karner 2001","96",5,NA,NA,NA,NA,NA,450000,377000,16200,375000,0.833333333333333,0.0432,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",0.698970004336019
"154","Karner 2001","89",5,NA,NA,NA,NA,NA,132000,93800,17700,110000,0.833333333333333,0.160909090909091,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",0.698970004336019
"155","Karner 2001","91",45,NA,NA,NA,NA,NA,287000,226000,17900,238000,0.829268292682927,0.0752100840336134,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
"156","Karner 2001","94",45,NA,NA,NA,NA,NA,567000,483000,18000,5e+05,0.881834215167548,0.036,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
"157","Karner 2001","93",25,NA,NA,NA,NA,NA,399000,310000,18400,321000,0.804511278195489,0.0573208722741433,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.39794000867204
"158","Karner 2001","89",25,NA,NA,NA,NA,NA,194000,132000,18700,139000,0.716494845360825,0.134532374100719,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.39794000867204
"159","Karner 2001","95",45,NA,NA,NA,NA,NA,383000,301000,18900,319000,0.83289817232376,0.0592476489028213,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
"160","Karner 2001","100",1000,NA,NA,NA,NA,NA,36800,12200,19000,31200,0.847826086956522,0.608974358974359,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",3
"161","Karner 2001","96",250,NA,NA,NA,NA,NA,62800,24400,19700,43000,0.684713375796178,0.458139534883721,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.39794000867204
"162","Karner 2001","94",250,NA,NA,NA,NA,NA,128000,66600,20500,85900,0.67109375,0.238649592549476,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.39794000867204
"163","Karner 2001","87",100,NA,NA,NA,NA,NA,235000,162000,20500,180000,0.765957446808511,0.113888888888889,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2
"164","Karner 2001","95",5,NA,NA,NA,NA,NA,408000,321000,20700,337000,0.825980392156863,0.0614243323442136,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",0.698970004336019
"165","Karner 2001","87",300,NA,NA,NA,NA,NA,56100,34900,20800,55700,0.992869875222816,0.37342908438061,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.47712125471966
"166","Karner 2001","89",250,NA,NA,NA,NA,NA,41900,19200,21400,40600,0.968973747016706,0.527093596059113,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",2.39794000867204
"167","Karner 2001","89",45,NA,NA,NA,NA,NA,180000,108000,22300,129000,0.716666666666667,0.172868217054264,"Polyribonucleotide FISH","DAPI","formalin","none","none","Collection of amplicons from SSU and LSU from natural planktonic samples","Collection of amplicons from SSU and LSU from fosmids of Eurys and Crens","Microscope-eye",1.65321251377534
