"","paper","core","depth","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRtotal","qPCRuniversal","Fraction.Arc.CARDFISH","percentqPCR","Fish.or.cardFish","sulfate","CARDFISH.Arc.nd","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.formamide","Arc.formamide","Sonication","Average.cells.per.field","Filter","SYBR.vs.Taqman","Arc.forward","Arc.reverse","TaqMan.Arc","Bac.forward","Bac.reverse","Taqman.Bac","Universal.forward","Universal.reverse","Taqman.Universal","Arc.standard","Bac.standard","DNA.extraction.procedure","Mud.volcano.or.seep.","Water.depth","Environment.Type","Non.intertidal.marine.sediments.measured.with.FISH.or.CARDFISH.protK","DNA.extraction.efficiency.from.spiking.as.a.fraction.of.total.cells","Template.DNA.dilution.factor","Uses.516.for.Arc","depth_log10","paperNumber"
"60","Breuker in press","North Pond 13502 [4]",275.565466709143,247648.451314404,NA,NA,NA,NA,895383.328081022,182388.339587594,1077771.66766862,NA,NA,0.16922725384137,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.44022479176477,4
"61","Breuker in press","North Pond 13502 [4]",327.076813522478,397479.805371565,NA,NA,NA,NA,NA,48270.1845777172,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.51464975807742,4
"62","Breuker in press","North Pond 13502 [4]",377.62869403894,1495056.25475781,NA,NA,NA,NA,42069.0183966821,44638.8965459277,86707.9149426098,NA,NA,0.514819167033059,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.57706498665706,4
"63","Breuker in press","North Pond 13502 [4]",426.59520641643,253576.842073879,NA,NA,NA,NA,53547.7364456354,45920.5033511343,99468.2397967697,NA,NA,0.461659957439255,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.6300159710417,4
"64","Breuker in press","North Pond 13502 [4]",476.884732867342,182084.917038382,NA,NA,NA,NA,44517.7118013297,45994.6467768132,90512.3585781429,NA,NA,0.508158747593614,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.67841341902099,4
"65","Breuker in press","North Pond 13502 [4]",523.415977961432,NA,NA,NA,NA,NA,NA,24321.095682555,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.71884697591672,4
"66","Breuker in press","North Pond 13502 [4]",577.763618986938,623046.625181122,NA,NA,NA,NA,NA,2974.54699235901,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.76175019141842,4
"67","Breuker in press","North Pond 13502 [4]",627.895732998519,165644.905016981,NA,NA,NA,NA,39167.5902343498,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.79788753172614,4
"68","Breuker in press","North Pond 13502 [4]",678.282705245207,220021.820315143,NA,NA,NA,NA,51197.6893604864,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.831410743628,4
"69","Breuker in press","North Pond 13502 [4]",726.69827408504,1152507.69996664,NA,NA,NA,NA,51282.2336289167,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.86135412874117,4
"70","Breuker in press","North Pond 13502 [4]",776.86411933362,379111.64380429,NA,NA,NA,NA,58679.5767975764,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.8903450633515,4
"71","Breuker in press","North Pond 13504 [4]",9.11492982028755,9689500.06261366,NA,NA,NA,NA,1636950.20635623,34242723.95848,35879674.1648363,NA,NA,0.954376670232961,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,0.959753329186366,4
"72","Breuker in press","North Pond 13504 [4]",22.6374079418324,113447.393057149,NA,NA,NA,NA,887864.159052324,9546542.18334191,10434406.3423942,NA,NA,0.914909949841133,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,1.3548266972068,4
"73","Breuker in press","North Pond 13504 [4]",36.3636363636363,NA,NA,NA,NA,NA,888352.609125089,10345491.0737124,11233843.6828375,NA,NA,0.920921758019272,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,1.56066730616974,4
"74","Breuker in press","North Pond 13504 [4]",46.6652924310852,83412.8339724864,NA,NA,NA,NA,1513305.62240537,11210892.8286121,12724198.4510174,NA,NA,0.881068687490931,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,1.66899399170748,4
"75","Breuker in press","North Pond 13504 [4]",57.545490321009,55792.4383828606,NA,NA,NA,NA,820710.38724299,1136360.39917288,1957070.78641587,NA,NA,0.580643483649349,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,1.76001129485649,4
"76","Breuker in press","North Pond 13504 [4]",67.5936510316137,195477.101342057,NA,NA,NA,NA,482080.285596635,600115.170107209,1082195.45570384,NA,NA,0.554534919680385,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,1.82990590524005,4
"77","Breuker in press","North Pond 13512 [4]",7.08730768510031,26796754.1497001,NA,NA,NA,NA,NA,287999642.431291,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,0.850481287430713,4
"78","Breuker in press","North Pond 13512 [4]",44.8962764462268,1180097.27689491,NA,NA,NA,NA,161720.354417933,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,1.65221032349967,4
"79","Breuker in press","North Pond 13512 [4]",94.9759196446976,225288.86446388,NA,NA,NA,NA,190040.173485392,4306022.1433643,4496062.31684969,NA,NA,0.957731863997261,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,1.97761350748797,4
"80","Breuker in press","North Pond 13512 [4]",142.034743174109,225288.86446388,NA,NA,NA,NA,145860.980923722,NA,145860.980923722,NA,NA,NA,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.15239459032118,4
"81","Breuker in press","North Pond 13512 [4]",189.531680440771,NA,NA,NA,NA,NA,85794.1652011654,829335.914666393,915130.079867558,NA,NA,0.906249212993215,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.2776818131994,4
"82","Breuker in press","North Pond 13512 [4]",242.655023143376,150689.222393423,NA,NA,NA,NA,124745.255166154,4213716.19079964,4338461.44596579,NA,NA,0.971246660430243,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.38498928597016,4
"83","Breuker in press","North Pond 13512 [4]",292.925810018177,96133.9334293295,NA,NA,NA,NA,118477.298840016,384520.435142206,502997.733982223,NA,NA,0.764457589297602,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.46675763953627,4
"84","Breuker in press","North Pond 13512 [4]",339.393939393939,NA,NA,NA,NA,NA,121874.377293411,365199.802138821,487074.179432232,NA,NA,0.749782718033881,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.53070408279229,4
"85","Breuker in press","North Pond 13512 [4]",438.567493112947,NA,NA,NA,NA,NA,128963.538516057,712821.874395516,841785.412911573,NA,NA,0.846797608347718,NA,NA,NA,"SYBR Green","formaldehyde",NA,NA,NA,NA,NA,NA,NA,"SYBR","A349f","A516r",NA,"NadF","NadR",NA,NA,NA,NA,NA,NA,"Custom acid treatment",FALSE,4060,"Oligotrophic",NA,NA,NA,TRUE,2.64203643836554,4
"86","Buehring 2005","Northern Germany sands [5]",0.01,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","FISH, archaea not measured",0.1,"N/A","mild","70-200","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Intertidal",NA,NA,NA,FALSE,-2,5
"87","Buehring 2005","Northern Germany sands [5]",0.01,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","FISH, archaea not measured",0.1,"N/A","mild","70-200","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Intertidal",NA,NA,NA,FALSE,-2,5
"88","Buehring 2005","Northern Germany sands [5]",0.01,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","FISH, archaea not measured",0.1,"N/A","mild","70-200","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Intertidal",NA,NA,NA,FALSE,-2,5
"89","Buehring 2005","Northern Germany sands [5]",0.095,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","FISH, archaea not measured",0.1,"N/A","mild","70-200","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Intertidal",NA,NA,NA,FALSE,-1.02227639471115,5
"90","Buehring 2005","Northern Germany sands [5]",0.095,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","FISH, archaea not measured",0.1,"N/A","mild","70-200","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Intertidal",NA,NA,NA,FALSE,-1.02227639471115,5
"91","Buehring 2005","Northern Germany sands [5]",0.095,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","FISH, archaea not measured",0.1,"N/A","mild","70-200","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Intertidal",NA,NA,NA,FALSE,-1.02227639471115,5
"92","Burke 2003","New York estuary Spartina stand  [6]",0.01,3530434782.6087,947826086.956522,6956521.73913044,954782608.695652,0.270443349753695,NA,NA,NA,NA,0.00728597449908925,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"93","Burke 2003","New York estuary Spartina stand  [6]",0.01,3895652173.91304,1139130434.78261,3478260.86956522,1142608695.65217,0.293303571428571,NA,NA,NA,NA,0.0030441400304414,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"94","Burke 2003","New York estuary Spartina stand  [6]",0.01,5243478260.86957,1626086956.52174,6956521.73913044,1633043478.26087,0.311442786069652,NA,NA,NA,NA,0.00425985090521832,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"95","Burke 2003","New York estuary Spartina stand  [6]",0.01,3295652173.91304,1156521739.13043,2608695.65217391,1159130434.78261,0.351715039577837,NA,NA,NA,NA,0.00225056264066016,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3","5 minutes in bath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"96","Burke 2003","New York estuary Spartina stand  [6]",0.01,3295652173.91304,1156521739.13043,2608695.65217391,1159130434.78261,0.351715039577837,NA,NA,NA,NA,0.00225056264066016,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"97","Burke 2003","New York estuary Spartina stand  [6]",0.01,4591304347.82609,1660869565.21739,12173913.0434783,1673043478.26087,0.364393939393939,NA,NA,NA,NA,0.00727650727650728,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"98","Burke 2003","New York estuary Spartina stand  [6]",0.01,3565217391.30435,1486956521.73913,6086956.52173913,1493043478.26087,0.418780487804878,NA,NA,NA,NA,0.0040768782760629,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"99","Burke 2003","New York estuary Spartina stand  [6]",0.01,4086956521.73913,1739130434.78261,9565217.39130435,1748695652.17391,0.427872340425532,NA,NA,NA,NA,0.00546991546494281,NA,"FISH",NA,NA,"DAPI","paraformaldehyde","none","none",0.2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Salt marsh",NA,NA,NA,FALSE,-2,6
"100","Danovaro 2009","W. Mediterranean Marsili [7]",0.01,194615384.615385,105384615.384615,33076923.0769231,138461538.461538,0.711462450592885,NA,NA,NA,NA,0.238888888888889,NA,"CARDFISH",NA,NA,"AO","formalin","lysozyme","proteinase K",0.55,"0.55","3 times, 60 W, 1 minute","10","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3500,"Deep-sea",TRUE,NA,NA,FALSE,-2,7
"101","Danovaro 2009","W. Mediterranean Non-Seamount 1 [7]",0.01,136923076.923077,106923076.923077,10307692.3076923,117230769.230769,0.856179775280899,NA,NA,NA,NA,0.0879265091863517,NA,"CARDFISH",NA,NA,"AO","formalin","lysozyme","proteinase K",0.55,"0.55","3 times, 60 W, 1 minute","10","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3500,"Deep-sea",TRUE,NA,NA,FALSE,-2,7
"102","Danovaro 2009","W. Mediterranean Non-Seamount 2 [7]",0.01,1.7e+08,114615384.615385,13307692.3076923,127923076.923077,0.752488687782805,NA,NA,NA,NA,0.104028863499699,NA,"CARDFISH",NA,NA,"AO","formalin","lysozyme","proteinase K",0.55,"0.55","3 times, 60 W, 1 minute","10","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3500,"Deep-sea",TRUE,NA,NA,FALSE,-2,7
"103","Danovaro 2009","W. Mediterranean Palinuro [7]",0.01,214615384.615385,159230769.230769,13923076.9230769,173153846.153846,0.806810035842294,NA,NA,NA,NA,0.0804087072412261,NA,"CARDFISH",NA,NA,"AO","formalin","lysozyme","proteinase K",0.55,"0.55","3 times, 60 W, 1 minute","10","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3500,"Deep-sea",TRUE,NA,NA,FALSE,-2,7
"104","Engelen 2008","Juan de Fuca U1301 [8]",2.8125,796692312.286947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.9468038697426",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,0.449092531119419,8
"105","Engelen 2008","Juan de Fuca U1301 [8]",8.4375,NA,NA,NA,NA,NA,NA,2437404.28396676,NA,NA,NA,NA,NA,"21.8045112781954",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,0.926213785839081,8
"106","Engelen 2008","Juan de Fuca U1301 [8]",9.84375,152698982.207486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.8556801560214",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,0.993160575469694,8
"107","Engelen 2008","Juan de Fuca U1301 [8]",11.25,152698982.207486,NA,NA,NA,NA,10068940.8314199,204524.737509721,10273465.5689296,NA,NA,0.0199080569392545,NA,"12.9615848494957",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,"500, 1500, and something in between",FALSE,1.05115252244738,8
"108","Engelen 2008","Juan de Fuca U1301 [8]",21.09375,428790539.549091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.42338782108855",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,1.32415379451112,8
"109","Engelen 2008","Juan de Fuca U1301 [8]",33.75,283714527.253036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.73460956144627",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,1.52827377716704,8
"110","Engelen 2008","Juan de Fuca U1301 [8]",36.5625,NA,NA,NA,NA,NA,244743.51865946,1067088.22607013,1311831.74472959,NA,NA,0.813433758069401,NA,"2.98724627267827",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,"500, 1500, and something in between",FALSE,1.56303588342626,8
"111","Engelen 2008","Juan de Fuca U1301 [8]",39.375,187723201.773668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.11403936462316",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,1.59522056679766,8
"112","Engelen 2008","Juan de Fuca U1301 [8]",53.4375,NA,NA,NA,NA,NA,1276925.86407095,1454531.20815884,2731457.0722298,NA,NA,0.532511099276201,NA,"3.14455079678719",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,"500, 1500, and something in between",FALSE,1.72784613207225,8
"113","Engelen 2008","Juan de Fuca U1301 [8]",56.25,648050449.115073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.805768687931436",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,1.7501225267834,8
"114","Engelen 2008","Juan de Fuca U1301 [8]",67.5,428790539.549091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.80268931714953",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,1.82930377283102,8
"115","Engelen 2008","Juan de Fuca U1301 [8]",77.34375,428790539.549091,NA,NA,NA,NA,34759590.5368264,1311843.83469354,36071434.3715199,NA,NA,0.0363679420447251,NA,"0.476789242731412",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,"500, 1500, and something in between",FALSE,1.88842522494968,8
"116","Engelen 2008","Juan de Fuca U1301 [8]",84.375,348789485.533531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.390823475069925",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,1.92621378583908,8
"117","Engelen 2008","Juan de Fuca U1301 [8]",92.8125,584477652.643908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.379019220405956",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,NA,FALSE,1.96760647099731,8
"118","Engelen 2008","Juan de Fuca U1301 [8]",98.4375,NA,NA,NA,NA,NA,687258.70925935,1067088.22607013,1754346.93532948,NA,NA,0.608253820598902,NA,"0.294849752367266",NA,"AO","ethanol",NA,NA,NA,NA,NA,NA,NA,"SYBR","Arch-0025-a-S-17","S-D-Arch-0344-a-20",NA,"Uni519f","B907r",NA,NA,NA,NA,"PCR products","PCR products","MoBio UltraClean Soil DNA kit",FALSE,2656,"Deep-sea",NA,NA,"500, 1500, and something in between",FALSE,1.99316057546969,8
